game_id,season,game_type,game_date,start_time_utc,eastern_utc_offset,game_state,venue,home_abbrev,away_abbrev,home_score,away_score,winner_abbrev,loser_abbrev,goal_diff
2024020643,20242025,2,2025-01-07,2025-01-08T00:00:00Z,-05:00,OFF,Madison Square Garden,NYR,DAL,4.0,5.0,DAL,NYR,1.0
2024020644,20242025,2,2025-01-07,2025-01-08T00:30:00Z,-05:00,OFF,Wells Fargo Center,PHI,TOR,2.0,3.0,TOR,PHI,1.0
2024020645,20242025,2,2025-01-07,2025-01-08T00:00:00Z,-05:00,OFF,PPG Paints Arena,PIT,CBJ,3.0,4.0,CBJ,PIT,1.0
2024020646,20242025,2,2025-01-07,2025-01-08T01:00:00Z,-05:00,OFF,Xcel Energy Center,MIN,STL,6.0,4.0,MIN,STL,2.0
2024020647,20242025,2,2025-01-07,2025-01-08T01:00:00Z,-05:00,OFF,Canada Life Centre,WPG,NSH,5.0,2.0,WPG,NSH,3.0
2024020648,20242025,2,2025-01-07,2025-01-08T03:00:00Z,-05:00,OFF,Honda Center,ANA,CGY,2.0,3.0,CGY,ANA,1.0
2024020649,20242025,2,2025-01-07,2025-01-08T03:30:00Z,-05:00,OFF,SAP Center at San Jose,SJS,VGK,2.0,4.0,VGK,SJS,2.0
2024020650,20242025,2,2025-01-08,2025-01-09T00:30:00Z,-05:00,OFF,Capital One Arena,WSH,VAN,2.0,1.0,WSH,VAN,1.0
2024020651,20242025,2,2025-01-08,2025-01-09T00:30:00Z,-05:00,OFF,United Center,CHI,COL,3.0,1.0,CHI,COL,2.0
2024020652,20242025,2,2025-01-08,2025-01-09T03:00:00Z,-05:00,OFF,Delta Center,UTA,FLA,1.0,4.0,FLA,UTA,3.0
2024020653,20242025,2,2025-04-17,2025-04-18T01:30:00Z,-04:00,OFF,Crypto.com Arena,LAK,CGY,1.0,5.0,CGY,LAK,4.0
2024020654,20242025,2,2025-01-09,2025-01-10T00:00:00Z,-05:00,OFF,Canadian Tire Centre,OTT,BUF,0.0,4.0,BUF,OTT,4.0
2024020655,20242025,2,2025-01-09,2025-01-10T00:00:00Z,-05:00,OFF,Amalie Arena,TBL,BOS,4.0,1.0,TBL,BOS,3.0
2024020656,20242025,2,2025-01-09,2025-01-10T00:00:00Z,-05:00,OFF,Madison Square Garden,NYR,NJD,3.0,2.0,NYR,NJD,1.0
2024020657,20242025,2,2025-01-09,2025-01-10T00:00:00Z,-05:00,OFF,Wells Fargo Center,PHI,DAL,1.0,4.0,DAL,PHI,3.0
2024020658,20242025,2,2025-01-09,2025-01-10T00:00:00Z,-05:00,OFF,PPG Paints Arena,PIT,EDM,5.0,3.0,PIT,EDM,2.0
2024020659,20242025,2,2025-01-09,2025-01-10T00:30:00Z,-05:00,OFF,Lenovo Center,CAR,TOR,6.0,3.0,CAR,TOR,3.0
2024020660,20242025,2,2025-01-09,2025-01-10T00:00:00Z,-05:00,OFF,Nationwide Arena,CBJ,SEA,6.0,2.0,CBJ,SEA,4.0
2024020661,20242025,2,2025-01-09,2025-01-10T01:00:00Z,-05:00,OFF,Enterprise Center,STL,ANA,6.0,2.0,STL,ANA,4.0
2024020662,20242025,2,2025-01-09,2025-01-10T01:00:00Z,-05:00,OFF,Xcel Energy Center,MIN,COL,1.0,6.0,COL,MIN,5.0
2024020663,20242025,2,2025-01-09,2025-01-10T03:00:00Z,-05:00,OFF,T-Mobile Arena,VGK,NYI,0.0,4.0,NYI,VGK,4.0
2024020664,20242025,2,2025-01-10,2025-01-11T00:00:00Z,-05:00,OFF,Little Caesars Arena,DET,CHI,5.0,3.0,DET,CHI,2.0
2024020665,20242025,2,2025-01-10,2025-01-11T00:00:00Z,-05:00,OFF,Capital One Arena,WSH,MTL,2.0,3.0,MTL,WSH,1.0
2024020666,20242025,2,2025-01-10,2025-01-11T00:00:00Z,-05:00,OFF,Lenovo Center,CAR,VAN,2.0,0.0,CAR,VAN,2.0
2024020667,20242025,2,2025-01-10,2025-01-11T01:00:00Z,-05:00,OFF,Canada Life Centre,WPG,LAK,1.0,2.0,LAK,WPG,1.0
2024020668,20242025,2,2025-01-10,2025-01-11T02:00:00Z,-05:00,OFF,Delta Center,UTA,SJS,2.0,1.0,UTA,SJS,1.0
2024020669,20242025,2,2025-01-11,2025-01-11T18:00:00Z,-05:00,OFF,Amerant Bank Arena,FLA,BOS,3.0,4.0,BOS,FLA,1.0
2024020670,20242025,2,2025-01-11,2025-01-11T21:00:00Z,-05:00,OFF,KeyBank Center,BUF,SEA,2.0,6.0,SEA,BUF,4.0
2024020671,20242025,2,2025-01-11,2025-01-11T21:00:00Z,-05:00,OFF,PPG Paints Arena,PIT,OTT,0.0,5.0,OTT,PIT,5.0
2024020672,20242025,2,2025-01-11,2025-01-12T00:00:00Z,-05:00,OFF,Scotiabank Arena,TOR,VAN,0.0,3.0,VAN,TOR,3.0
2024020673,20242025,2,2025-01-11,2025-01-12T00:00:00Z,-05:00,OFF,Centre Bell,MTL,DAL,1.0,2.0,DAL,MTL,1.0
2024020674,20242025,2,2025-01-11,2025-01-12T00:00:00Z,-05:00,OFF,Prudential Center,NJD,TBL,3.0,2.0,NJD,TBL,1.0
2024020675,20242025,2,2025-01-11,2025-01-12T00:00:00Z,-05:00,OFF,Wells Fargo Center,PHI,ANA,6.0,0.0,PHI,ANA,6.0
2024020676,20242025,2,2025-01-11,2025-01-12T00:00:00Z,-05:00,OFF,United Center,CHI,EDM,3.0,4.0,EDM,CHI,1.0
2024020677,20242025,2,2025-01-11,2025-01-12T00:00:00Z,-05:00,OFF,Enterprise Center,STL,CBJ,1.0,2.0,CBJ,STL,1.0
2024020678,20242025,2,2025-01-11,2025-01-12T00:00:00Z,-05:00,OFF,Canada Life Centre,WPG,COL,3.0,0.0,WPG,COL,3.0
2024020679,20242025,2,2025-01-11,2025-01-12T01:00:00Z,-05:00,OFF,Bridgestone Arena,NSH,WSH,1.0,4.0,WSH,NSH,3.0
2024020680,20242025,2,2025-01-11,2025-01-12T02:00:00Z,-05:00,OFF,Delta Center,UTA,NYI,1.0,2.0,NYI,UTA,1.0
2024020681,20242025,2,2025-01-11,2025-01-12T03:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,LAK,2.0,1.0,CGY,LAK,1.0
2024020682,20242025,2,2025-01-11,2025-01-12T03:00:00Z,-05:00,OFF,T-Mobile Arena,VGK,NYR,1.0,2.0,NYR,VGK,1.0
2024020683,20242025,2,2025-01-11,2025-01-12T03:00:00Z,-05:00,OFF,SAP Center at San Jose,SJS,MIN,1.0,3.0,MIN,SJS,2.0
2024020684,20242025,2,2025-01-12,2025-01-12T20:00:00Z,-05:00,OFF,Little Caesars Arena,DET,SEA,6.0,2.0,DET,SEA,4.0
2024020685,20242025,2,2025-01-12,2025-01-12T22:00:00Z,-05:00,OFF,Canadian Tire Centre,OTT,DAL,3.0,2.0,OTT,DAL,1.0
2024020686,20242025,2,2025-01-12,2025-01-12T22:00:00Z,-05:00,OFF,PPG Paints Arena,PIT,TBL,2.0,5.0,TBL,PIT,3.0
2024020687,20242025,2,2025-01-12,2025-01-12T22:00:00Z,-05:00,OFF,Lenovo Center,CAR,ANA,2.0,3.0,ANA,CAR,1.0
2024020688,20242025,2,2025-01-12,2025-01-13T01:00:00Z,-05:00,OFF,T-Mobile Arena,VGK,MIN,4.0,1.0,VGK,MIN,3.0
2024020689,20242025,2,2025-01-13,2025-01-14T00:00:00Z,-05:00,OFF,Wells Fargo Center,PHI,FLA,4.0,3.0,PHI,FLA,1.0
2024020690,20242025,2,2025-01-13,2025-01-14T00:30:00Z,-05:00,OFF,United Center,CHI,CGY,2.0,5.0,CGY,CHI,3.0
2024020691,20242025,2,2025-01-13,2025-01-14T02:30:00Z,-05:00,OFF,Rogers Place,EDM,LAK,1.0,0.0,EDM,LAK,1.0
2024020692,20242025,2,2025-01-14,2025-01-15T00:00:00Z,-05:00,OFF,TD Garden,BOS,TBL,6.0,2.0,BOS,TBL,4.0
2024020693,20242025,2,2025-01-14,2025-01-15T00:00:00Z,-05:00,OFF,Scotiabank Arena,TOR,DAL,1.0,4.0,DAL,TOR,3.0
2024020694,20242025,2,2025-01-14,2025-01-15T00:00:00Z,-05:00,OFF,Little Caesars Arena,DET,SJS,3.0,6.0,SJS,DET,3.0
2024020695,20242025,2,2025-01-14,2025-01-15T00:30:00Z,-05:00,OFF,Prudential Center,NJD,FLA,1.0,2.0,FLA,NJD,1.0
2024020696,20242025,2,2025-01-14,2025-01-15T00:00:00Z,-05:00,OFF,PPG Paints Arena,PIT,SEA,2.0,4.0,SEA,PIT,2.0
2024020697,20242025,2,2025-01-14,2025-01-15T00:00:00Z,-05:00,OFF,Capital One Arena,WSH,ANA,3.0,0.0,WSH,ANA,3.0
2024020698,20242025,2,2025-01-14,2025-01-15T00:00:00Z,-05:00,OFF,Nationwide Arena,CBJ,PHI,3.0,2.0,CBJ,PHI,1.0
2024020699,20242025,2,2025-01-14,2025-01-15T00:30:00Z,-05:00,OFF,UBS Arena,NYI,OTT,0.0,2.0,OTT,NYI,2.0
2024020700,20242025,2,2025-01-14,2025-01-15T01:00:00Z,-05:00,OFF,Enterprise Center,STL,CGY,2.0,1.0,STL,CGY,1.0
2024020701,20242025,2,2025-01-14,2025-01-15T01:00:00Z,-05:00,OFF,Bridgestone Arena,NSH,VGK,5.0,3.0,NSH,VGK,2.0
2024020702,20242025,2,2025-01-14,2025-01-15T01:00:00Z,-05:00,OFF,Canada Life Centre,WPG,VAN,6.0,1.0,WPG,VAN,5.0
2024020703,20242025,2,2025-01-14,2025-01-15T02:00:00Z,-05:00,OFF,Ball Arena,COL,NYR,3.0,2.0,COL,NYR,1.0
2024020704,20242025,2,2025-01-14,2025-01-15T02:00:00Z,-05:00,OFF,Delta Center,UTA,MTL,3.0,5.0,MTL,UTA,2.0
2024020705,20242025,2,2025-01-15,2025-01-15T23:00:00Z,-05:00,OFF,KeyBank Center,BUF,CAR,4.0,2.0,BUF,CAR,2.0
2024020706,20242025,2,2025-01-15,2025-01-16T01:30:00Z,-05:00,OFF,Xcel Energy Center,MIN,EDM,3.0,5.0,EDM,MIN,2.0
2024020707,20242025,2,2025-01-16,2025-01-17T00:00:00Z,-05:00,OFF,Scotiabank Arena,TOR,NJD,4.0,3.0,TOR,NJD,1.0
2024020708,20242025,2,2025-01-16,2025-01-17T00:00:00Z,-05:00,OFF,Canadian Tire Centre,OTT,WSH,0.0,1.0,WSH,OTT,1.0
2024020709,20242025,2,2025-01-16,2025-01-17T00:00:00Z,-05:00,OFF,Amalie Arena,TBL,ANA,4.0,3.0,TBL,ANA,1.0
2024020710,20242025,2,2025-01-16,2025-01-17T00:00:00Z,-05:00,OFF,Amerant Bank Arena,FLA,DET,2.0,5.0,DET,FLA,3.0
2024020711,20242025,2,2025-01-16,2025-01-17T00:00:00Z,-05:00,OFF,Nationwide Arena,CBJ,SJS,4.0,1.0,CBJ,SJS,3.0
2024020712,20242025,2,2025-01-16,2025-01-17T00:30:00Z,-05:00,OFF,UBS Arena,NYI,PHI,3.0,5.0,PHI,NYI,2.0
2024020713,20242025,2,2025-01-16,2025-01-17T01:00:00Z,-05:00,OFF,Enterprise Center,STL,CGY,4.0,1.0,STL,CGY,3.0
2024020714,20242025,2,2025-01-16,2025-01-17T01:00:00Z,-05:00,OFF,Bridgestone Arena,NSH,CHI,3.0,2.0,NSH,CHI,1.0
2024020715,20242025,2,2025-01-16,2025-01-17T01:00:00Z,-05:00,OFF,American Airlines Center,DAL,MTL,1.0,3.0,MTL,DAL,2.0
2024020716,20242025,2,2025-01-16,2025-01-17T01:00:00Z,-05:00,OFF,Canada Life Centre,WPG,SEA,2.0,1.0,WPG,SEA,1.0
2024020717,20242025,2,2025-01-16,2025-01-17T02:00:00Z,-05:00,OFF,Delta Center,UTA,NYR,3.0,5.0,NYR,UTA,2.0
2024020718,20242025,2,2025-01-16,2025-01-17T02:30:00Z,-05:00,OFF,Ball Arena,COL,EDM,3.0,4.0,EDM,COL,1.0
2024020719,20242025,2,2025-01-16,2025-01-17T03:00:00Z,-05:00,OFF,Rogers Arena,VAN,LAK,1.0,5.0,LAK,VAN,4.0
2024020720,20242025,2,2025-01-17,2025-01-18T00:00:00Z,-05:00,OFF,KeyBank Center,BUF,PIT,2.0,5.0,PIT,BUF,3.0
2024020721,20242025,2,2025-01-17,2025-01-18T00:00:00Z,-05:00,OFF,Lenovo Center,CAR,VGK,3.0,2.0,CAR,VGK,1.0
2024020722,20242025,2,2025-01-18,2025-01-18T17:30:00Z,-05:00,OFF,Prudential Center,NJD,PHI,1.0,3.0,PHI,NJD,2.0
2024020723,20242025,2,2025-01-18,2025-01-18T20:00:00Z,-05:00,OFF,Canadian Tire Centre,OTT,BOS,6.0,5.0,OTT,BOS,1.0
2024020724,20242025,2,2025-01-18,2025-01-18T21:00:00Z,-05:00,OFF,Ball Arena,COL,DAL,6.0,3.0,COL,DAL,3.0
2024020725,20242025,2,2025-01-18,2025-01-18T23:00:00Z,-05:00,OFF,Amerant Bank Arena,FLA,ANA,3.0,0.0,FLA,ANA,3.0
2024020726,20242025,2,2025-01-18,2025-01-19T00:00:00Z,-05:00,OFF,Centre Bell,MTL,TOR,3.0,7.0,TOR,MTL,4.0
2024020727,20242025,2,2025-01-18,2025-01-19T00:00:00Z,-05:00,OFF,Amalie Arena,TBL,DET,5.0,1.0,TBL,DET,4.0
2024020728,20242025,2,2025-01-18,2025-01-19T00:00:00Z,-05:00,OFF,Madison Square Garden,NYR,CBJ,1.0,0.0,NYR,CBJ,1.0
2024020729,20242025,2,2025-01-18,2025-01-19T00:00:00Z,-05:00,OFF,Capital One Arena,WSH,PIT,4.0,1.0,WSH,PIT,3.0
2024020730,20242025,2,2025-01-18,2025-01-19T00:00:00Z,-05:00,OFF,Canada Life Centre,WPG,CGY,1.0,3.0,CGY,WPG,2.0
2024020731,20242025,2,2025-01-18,2025-01-19T00:30:00Z,-05:00,OFF,UBS Arena,NYI,SJS,4.0,1.0,NYI,SJS,3.0
2024020732,20242025,2,2025-01-18,2025-01-19T01:00:00Z,-05:00,OFF,United Center,CHI,VGK,5.0,3.0,CHI,VGK,2.0
2024020733,20242025,2,2025-01-18,2025-01-19T01:00:00Z,-05:00,OFF,Bridgestone Arena,NSH,MIN,6.0,2.0,NSH,MIN,4.0
2024020734,20242025,2,2025-01-18,2025-01-19T02:00:00Z,-05:00,OFF,Delta Center,UTA,STL,4.0,2.0,UTA,STL,2.0
2024020735,20242025,2,2025-01-18,2025-01-19T03:00:00Z,-05:00,OFF,Rogers Arena,VAN,EDM,3.0,2.0,VAN,EDM,1.0
2024020736,20242025,2,2025-01-18,2025-01-19T03:00:00Z,-05:00,OFF,Climate Pledge Arena,SEA,LAK,4.0,2.0,SEA,LAK,2.0
2024020737,20242025,2,2025-01-19,2025-01-19T18:00:00Z,-05:00,OFF,Prudential Center,NJD,OTT,1.0,2.0,OTT,NJD,1.0
2024020738,20242025,2,2025-01-19,2025-01-20T00:00:00Z,-05:00,OFF,Centre Bell,MTL,NYR,5.0,4.0,MTL,NYR,1.0
2024020739,20242025,2,2025-01-19,2025-01-20T01:00:00Z,-05:00,OFF,American Airlines Center,DAL,DET,4.0,1.0,DAL,DET,3.0
2024020740,20242025,2,2025-01-20,2025-01-20T18:00:00Z,-05:00,OFF,TD Garden,BOS,SJS,6.0,3.0,BOS,SJS,3.0
2024020741,20242025,2,2025-01-20,2025-01-20T20:00:00Z,-05:00,OFF,Ball Arena,COL,MIN,1.0,3.0,MIN,COL,2.0
2024020742,20242025,2,2025-01-20,2025-01-20T21:00:00Z,-05:00,OFF,Climate Pledge Arena,SEA,BUF,6.0,4.0,SEA,BUF,2.0
2024020743,20242025,2,2025-01-20,2025-01-20T23:00:00Z,-05:00,OFF,T-Mobile Arena,VGK,STL,4.0,5.0,STL,VGK,1.0
2024020744,20242025,2,2025-01-20,2025-01-21T00:30:00Z,-05:00,OFF,Scotiabank Arena,TOR,TBL,5.0,3.0,TOR,TBL,2.0
2024020745,20242025,2,2025-01-20,2025-01-21T00:30:00Z,-05:00,OFF,UBS Arena,NYI,CBJ,3.0,1.0,NYI,CBJ,2.0
2024020746,20242025,2,2025-01-20,2025-01-21T01:30:00Z,-05:00,OFF,United Center,CHI,CAR,3.0,4.0,CAR,CHI,1.0
2024020747,20242025,2,2025-01-20,2025-01-21T02:30:00Z,-05:00,OFF,Delta Center,UTA,WPG,5.0,2.0,UTA,WPG,3.0
2024020748,20242025,2,2025-01-20,2025-01-21T03:30:00Z,-05:00,OFF,Crypto.com Arena,LAK,PIT,1.0,5.0,PIT,LAK,4.0
2024020749,20242025,2,2025-01-21,2025-01-22T00:00:00Z,-05:00,OFF,Centre Bell,MTL,TBL,3.0,2.0,MTL,TBL,1.0
2024020750,20242025,2,2025-01-21,2025-01-22T00:00:00Z,-05:00,OFF,Madison Square Garden,NYR,OTT,5.0,0.0,NYR,OTT,5.0
2024020751,20242025,2,2025-01-21,2025-01-22T00:00:00Z,-05:00,OFF,Wells Fargo Center,PHI,DET,2.0,1.0,PHI,DET,1.0
2024020752,20242025,2,2025-01-21,2025-01-22T01:00:00Z,-05:00,OFF,Bridgestone Arena,NSH,SJS,7.0,5.0,NSH,SJS,2.0
2024020753,20242025,2,2025-01-21,2025-01-22T01:00:00Z,-05:00,OFF,American Airlines Center,DAL,CAR,1.0,2.0,CAR,DAL,1.0
2024020754,20242025,2,2025-01-21,2025-01-22T02:00:00Z,-05:00,OFF,Rogers Place,EDM,WSH,2.0,3.0,WSH,EDM,1.0
2024020755,20242025,2,2025-01-21,2025-01-22T03:00:00Z,-05:00,OFF,Rogers Arena,VAN,BUF,2.0,3.0,BUF,VAN,1.0
2024020756,20242025,2,2025-01-21,2025-01-22T03:00:00Z,-05:00,OFF,Honda Center,ANA,FLA,2.0,5.0,FLA,ANA,3.0
2024020757,20242025,2,2025-01-22,2025-01-23T00:30:00Z,-05:00,OFF,Scotiabank Arena,TOR,CBJ,1.0,5.0,CBJ,TOR,4.0
2024020758,20242025,2,2025-01-22,2025-01-23T00:00:00Z,-05:00,OFF,Prudential Center,NJD,BOS,5.0,1.0,NJD,BOS,4.0
2024020759,20242025,2,2025-01-22,2025-01-23T02:30:00Z,-05:00,OFF,Ball Arena,COL,WPG,2.0,3.0,WPG,COL,1.0
2024020760,20242025,2,2025-01-22,2025-01-23T03:00:00Z,-05:00,OFF,Crypto.com Arena,LAK,FLA,2.0,1.0,LAK,FLA,1.0
2024020761,20242025,2,2025-01-23,2025-01-24T00:00:00Z,-05:00,OFF,TD Garden,BOS,OTT,2.0,0.0,BOS,OTT,2.0
2024020762,20242025,2,2025-01-23,2025-01-24T00:00:00Z,-05:00,OFF,Little Caesars Arena,DET,MTL,4.0,2.0,DET,MTL,2.0
2024020763,20242025,2,2025-01-23,2025-01-24T00:00:00Z,-05:00,OFF,Madison Square Garden,NYR,PHI,6.0,1.0,NYR,PHI,5.0
2024020764,20242025,2,2025-01-23,2025-01-24T00:00:00Z,-05:00,OFF,Lenovo Center,CAR,CBJ,7.0,4.0,CAR,CBJ,3.0
2024020765,20242025,2,2025-01-23,2025-01-24T01:00:00Z,-05:00,OFF,Enterprise Center,STL,VGK,2.0,4.0,VGK,STL,2.0
2024020766,20242025,2,2025-01-23,2025-01-24T01:00:00Z,-05:00,OFF,Xcel Energy Center,MIN,UTA,0.0,4.0,UTA,MIN,4.0
2024020767,20242025,2,2025-01-23,2025-01-24T02:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,BUF,5.0,2.0,CGY,BUF,3.0
2024020768,20242025,2,2025-01-23,2025-01-24T02:00:00Z,-05:00,OFF,Rogers Place,EDM,VAN,6.0,2.0,EDM,VAN,4.0
2024020769,20242025,2,2025-01-23,2025-01-24T03:00:00Z,-05:00,OFF,Honda Center,ANA,PIT,5.0,1.0,ANA,PIT,4.0
2024020770,20242025,2,2025-01-23,2025-01-24T03:00:00Z,-05:00,OFF,Climate Pledge Arena,SEA,WSH,0.0,3.0,WSH,SEA,3.0
2024020771,20242025,2,2025-01-23,2025-01-24T03:30:00Z,-05:00,OFF,SAP Center at San Jose,SJS,NSH,5.0,6.0,NSH,SJS,1.0
2024020772,20242025,2,2025-01-24,2025-01-25T00:30:00Z,-05:00,OFF,UBS Arena,NYI,PHI,3.0,1.0,NYI,PHI,2.0
2024020773,20242025,2,2025-01-24,2025-01-25T01:00:00Z,-05:00,OFF,United Center,CHI,TBL,3.0,4.0,TBL,CHI,1.0
2024020774,20242025,2,2025-01-24,2025-01-25T00:30:00Z,-05:00,OFF,American Airlines Center,DAL,VGK,4.0,3.0,DAL,VGK,1.0
2024020775,20242025,2,2025-01-24,2025-01-25T01:00:00Z,-05:00,OFF,Canada Life Centre,WPG,UTA,5.0,2.0,WPG,UTA,3.0
2024020776,20242025,2,2025-01-25,2025-01-25T18:00:00Z,-05:00,OFF,TD Garden,BOS,COL,3.0,1.0,BOS,COL,2.0
2024020777,20242025,2,2025-01-25,2025-01-25T21:00:00Z,-05:00,OFF,Rogers Place,EDM,BUF,3.0,2.0,EDM,BUF,1.0
2024020778,20242025,2,2025-01-25,2025-01-25T21:00:00Z,-05:00,OFF,Climate Pledge Arena,SEA,PIT,4.0,1.0,SEA,PIT,3.0
2024020779,20242025,2,2025-01-25,2025-01-26T00:00:00Z,-05:00,OFF,Centre Bell,MTL,NJD,3.0,4.0,NJD,MTL,1.0
2024020780,20242025,2,2025-01-25,2025-01-26T00:00:00Z,-05:00,OFF,Canadian Tire Centre,OTT,TOR,2.0,1.0,OTT,TOR,1.0
2024020781,20242025,2,2025-01-25,2025-01-26T00:00:00Z,-05:00,OFF,Little Caesars Arena,DET,TBL,2.0,0.0,DET,TBL,2.0
2024020782,20242025,2,2025-01-25,2025-01-26T00:00:00Z,-05:00,OFF,Nationwide Arena,CBJ,LAK,3.0,2.0,CBJ,LAK,1.0
2024020783,20242025,2,2025-01-25,2025-01-26T00:00:00Z,-05:00,OFF,Enterprise Center,STL,DAL,0.0,2.0,DAL,STL,2.0
2024020784,20242025,2,2025-01-25,2025-01-26T00:00:00Z,-05:00,OFF,Xcel Energy Center,MIN,CGY,4.0,5.0,CGY,MIN,1.0
2024020785,20242025,2,2025-01-25,2025-01-26T00:30:00Z,-05:00,OFF,UBS Arena,NYI,CAR,3.0,2.0,NYI,CAR,1.0
2024020786,20242025,2,2025-01-25,2025-01-26T03:00:00Z,-05:00,OFF,Rogers Arena,VAN,WSH,2.0,1.0,VAN,WSH,1.0
2024020787,20242025,2,2025-01-25,2025-01-26T03:00:00Z,-05:00,OFF,Honda Center,ANA,NSH,5.0,2.0,ANA,NSH,3.0
2024020788,20242025,2,2025-01-25,2025-01-26T03:00:00Z,-05:00,OFF,SAP Center at San Jose,SJS,FLA,2.0,7.0,FLA,SJS,5.0
2024020789,20242025,2,2025-01-26,2025-01-26T18:00:00Z,-05:00,OFF,Madison Square Garden,NYR,COL,4.0,5.0,COL,NYR,1.0
2024020790,20242025,2,2025-01-26,2025-01-26T22:00:00Z,-05:00,OFF,Canadian Tire Centre,OTT,UTA,3.0,1.0,OTT,UTA,2.0
2024020791,20242025,2,2025-01-26,2025-01-26T23:00:00Z,-05:00,OFF,Canada Life Centre,WPG,CGY,5.0,2.0,WPG,CGY,3.0
2024020792,20242025,2,2025-01-26,2025-01-27T00:00:00Z,-05:00,OFF,United Center,CHI,MIN,2.0,4.0,MIN,CHI,2.0
2024020793,20242025,2,2025-01-26,2025-01-27T01:00:00Z,-05:00,OFF,T-Mobile Arena,VGK,FLA,4.0,1.0,VGK,FLA,3.0
2024020794,20242025,2,2025-01-27,2025-01-28T00:00:00Z,-05:00,OFF,Little Caesars Arena,DET,LAK,5.0,2.0,DET,LAK,3.0
2024020795,20242025,2,2025-01-27,2025-01-28T00:00:00Z,-05:00,OFF,Wells Fargo Center,PHI,NJD,4.0,2.0,PHI,NJD,2.0
2024020796,20242025,2,2025-01-27,2025-01-28T00:30:00Z,-05:00,OFF,Enterprise Center,STL,VAN,2.0,5.0,VAN,STL,3.0
2024020797,20242025,2,2025-01-27,2025-01-28T02:30:00Z,-05:00,OFF,Rogers Place,EDM,SEA,4.0,2.0,EDM,SEA,2.0
2024020798,20242025,2,2025-01-27,2025-01-28T03:30:00Z,-05:00,OFF,SAP Center at San Jose,SJS,PIT,2.0,1.0,SJS,PIT,1.0
2024020799,20242025,2,2025-01-28,2025-01-29T00:00:00Z,-05:00,OFF,KeyBank Center,BUF,BOS,7.0,2.0,BUF,BOS,5.0
2024020800,20242025,2,2025-01-28,2025-01-29T00:00:00Z,-05:00,OFF,Centre Bell,MTL,WPG,1.0,4.0,WPG,MTL,3.0
2024020801,20242025,2,2025-01-28,2025-01-29T00:00:00Z,-05:00,OFF,Amalie Arena,TBL,CHI,1.0,4.0,CHI,TBL,3.0
2024020802,20242025,2,2025-01-28,2025-01-29T00:00:00Z,-05:00,OFF,Madison Square Garden,NYR,CAR,0.0,4.0,CAR,NYR,4.0
2024020803,20242025,2,2025-01-28,2025-01-29T00:30:00Z,-05:00,OFF,UBS Arena,NYI,COL,5.0,2.0,NYI,COL,3.0
2024020804,20242025,2,2025-01-28,2025-01-29T02:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,WSH,1.0,3.0,WSH,CGY,2.0
2024020805,20242025,2,2025-01-28,2025-01-29T03:00:00Z,-05:00,OFF,T-Mobile Arena,VGK,DAL,3.0,4.0,DAL,VGK,1.0
2024020806,20242025,2,2025-01-28,2025-01-29T03:00:00Z,-05:00,OFF,Climate Pledge Arena,SEA,ANA,4.0,6.0,ANA,SEA,2.0
2024020807,20242025,2,2025-01-29,2025-01-30T00:00:00Z,-05:00,OFF,Scotiabank Arena,TOR,MIN,1.0,3.0,MIN,TOR,2.0
2024020808,20242025,2,2025-01-29,2025-01-30T00:00:00Z,-05:00,OFF,Amerant Bank Arena,FLA,LAK,3.0,0.0,FLA,LAK,3.0
2024020809,20242025,2,2025-01-29,2025-01-30T00:00:00Z,-05:00,OFF,Prudential Center,NJD,PHI,5.0,0.0,NJD,PHI,5.0
2024020810,20242025,2,2025-01-29,2025-01-30T02:00:00Z,-05:00,OFF,Bridgestone Arena,NSH,VAN,1.0,3.0,VAN,NSH,2.0
2024020811,20242025,2,2025-01-29,2025-01-30T02:30:00Z,-05:00,OFF,Delta Center,UTA,PIT,2.0,3.0,PIT,UTA,1.0
2024020812,20242025,2,2025-01-30,2025-01-31T00:00:00Z,-05:00,OFF,TD Garden,BOS,WPG,2.0,6.0,WPG,BOS,4.0
2024020813,20242025,2,2025-01-30,2025-01-31T00:00:00Z,-05:00,OFF,Centre Bell,MTL,MIN,0.0,4.0,MIN,MTL,4.0
2024020814,20242025,2,2025-01-30,2025-01-31T00:00:00Z,-05:00,OFF,Canadian Tire Centre,OTT,WSH,5.0,4.0,OTT,WSH,1.0
2024020815,20242025,2,2025-01-30,2025-01-31T00:00:00Z,-05:00,OFF,Amalie Arena,TBL,LAK,3.0,0.0,TBL,LAK,3.0
2024020816,20242025,2,2025-01-30,2025-01-31T00:30:00Z,-05:00,OFF,Wells Fargo Center,PHI,NYI,0.0,3.0,NYI,PHI,3.0
2024020817,20242025,2,2025-01-30,2025-01-31T00:00:00Z,-05:00,OFF,Lenovo Center,CAR,CHI,3.0,2.0,CAR,CHI,1.0
2024020818,20242025,2,2025-01-30,2025-01-31T02:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,ANA,4.0,1.0,CGY,ANA,3.0
2024020819,20242025,2,2025-01-30,2025-01-31T02:00:00Z,-05:00,OFF,Rogers Place,EDM,DET,2.0,3.0,DET,EDM,1.0
